ID,date,day,month,year,company,firedist,latitude,longitute,fireseason,peak1,peak2,hbra,tfb,ranking,ranking_P2,ranking_P3,danger_rating,ground_fire,Year,F,G,T,Calc,Code Calc,Geog_Recode,G.Recode.,Calc.Recode.,Geog Classify.Final
709,13.01.13,13,1,2013,Powercor,MALLEE,-35.27476682,143.5334541,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
710,13.01.13,13,1,2013,Powercor,MALLEE,-35.21872744,143.4064089,YES,PEAK,PEAK,HBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,HBRA
711,13.01.13,13,1,2013,Powercor,NORTHERN COUNTRY,-36.17337286,145.6521035,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Low-Moderate,NO,2013,1,1,0.2,0.2,G. 0.1 to 0.29,HBRA,1,0.2,HBRA
712,13.01.13,13,1,2013,Powercor,MALLEE,-34.25078696,142.201354,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
713,13.01.13,13,1,2013,Powercor,MALLEE,-34.21698666,142.0844872,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,LBRA
714,13.01.13,13,1,2013,Powercor,MALLEE,-34.64652521,142.8529293,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,NO,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
715,13.01.13,13,1,2013,Powercor,MALLEE,-35.59971296,142.7053959,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,NO,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
716,13.01.13,13,1,2013,Powercor,MALLEE,-34.60028025,142.7632414,YES,PEAK,PEAK,LBRA,0,HBRA,HBRA,HBRA,High,NO,2013,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,LBRA
717,14.01.13,14,1,2013,Jemena,CENTRAL,-37.76895,145.04527,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
718,14.01.13,14,1,2013,Powercor,MALLEE,-35.3161541,143.5467934,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
719,14.01.13,14,1,2013,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,HBRA,0,NA,NA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
720,15.01.13,15,1,2013,AusNet,WEST AND SOUTH GIPPSLAND,-38.17752,146.26189,YES,PEAK,PEAK,LBRA,0,LBRA,REFCL,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
721,15.01.13,15,1,2013,Jemena,CENTRAL,-37.82106,144.83504,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
722,15.01.13,15,1,2013,Powercor,MALLEE,-35.06877106,142.3190347,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
723,15.01.13,15,1,2013,Powercor,MALLEE,-35.17448874,141.4379196,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
724,15.01.13,15,1,2013,Powercor,MALLEE,-34.34161257,142.0848012,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
725,15.01.13,15,1,2013,Powercor,CENTRAL,-37.34709325,144.75274,YES,PEAK,PEAK,LBRA,0,REFCL,REFCL,REFCL,High,YES,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,LBRA
726,16.01.13,16,1,2013,CitiPower,CENTRAL,-37.82312,145.04868,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
727,16.01.13,16,1,2013,United,CENTRAL,-37.88491,145.15872,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
728,16.01.13,16,1,2013,Powercor,SOUTH WEST,-37.95779186,141.7892584,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
729,16.01.13,16,1,2013,Powercor,SOUTH WEST,-38.03646738,143.6274938,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
730,16.01.13,16,1,2013,Powercor,SOUTH WEST,-38.2674187,141.5772663,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2013,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
731,17.01.13,17,1,2013,Jemena,CENTRAL,-37.59873,144.76014,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Severe,YES,2013,1,1,2,2,E. 1 to 2.99,HBRA,1,2,HBRA
732,17.01.13,17,1,2013,Powercor,SOUTH WEST,-37.71233558,142.161155,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Severe,YES,2013,1,4.6,2,9.2,C. 5 to 10,REFCL,4.6,9.2,REFCL
733,17.01.13,17,1,2013,Powercor,SOUTH WEST,-38.38508318,142.5338189,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,HBRA,Severe,YES,2013,1,1,2,2,E. 1 to 2.99,HBRA,1,2,HBRA
734,17.01.13,17,1,2013,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,LBRA,1,NA,NA,LBRA,Severe,YES,2013,1,0.2,2,0.4,F. 0.3 to 0.99,LBRA,0.2,0.4,LBRA
735,17.01.13,17,1,2013,Powercor,SOUTH WEST,-38.33706697,143.5923755,YES,PEAK,PEAK,LBRA,1,REFCL,REFCL,REFCL,Severe,YES,2013,1,4.6,2,9.2,C. 5 to 10,LBRA,0.2,0.4,LBRA
736,18.01.13,18,1,2013,AusNet,CENTRAL,-37.81148,145.23342,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,Very High,NO,2013,1,4.6,1,4.6,D. 3 to 4.99,LBRA,0.2,0.2,REFCL
737,18.01.13,18,1,2013,United,CENTRAL,-38.00615,145.08927,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,NO,2013,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
738,18.01.13,18,1,2013,Powercor,CENTRAL,-38.03663723,144.2026094,YES,PEAK,PEAK,HBRA,0,HBRA,REFCL,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
739,19.01.13,19,1,2013,AusNet,CENTRAL,-37.8728,145.23759,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,High,YES,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
740,19.01.13,19,1,2013,AusNet,CENTRAL,-38.04035,145.38315,YES,PEAK,PEAK,LBRA,0,HBRA,HBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
741,19.01.13,19,1,2013,AusNet,WEST AND SOUTH GIPPSLAND,-38.10504,147.06479,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
742,19.01.13,19,1,2013,Powercor,MALLEE,-34.64235057,142.7302275,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
743,19.01.13,19,1,2013,Powercor,CENTRAL,NULL,NULL,YES,PEAK,PEAK,LBRA,0,NA,NA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
744,20.01.13,20,1,2013,AusNet,NORTH CENTRAL,-37.41389,144.97745,YES,PEAK,PEAK,LBRA,0,LBRA,REFCL,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
745,20.01.13,20,1,2013,Jemena,CENTRAL,-37.6381,144.95011,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
746,20.01.13,20,1,2013,United,CENTRAL,-38.15761,145.12755,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
747,20.01.13,20,1,2013,Powercor,CENTRAL,-38.02449486,144.4156062,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
748,21.01.13,21,1,2013,AusNet,WEST AND SOUTH GIPPSLAND,-38.19464,146.53823,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
749,21.01.13,21,1,2013,AusNet,WEST AND SOUTH GIPPSLAND,-38.47616,145.94586,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,LBRA,0.2,0.1,HBRA
750,21.01.13,21,1,2013,United,CENTRAL,-38.49177,144.88795,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2013,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
751,21.01.13,21,1,2013,United,CENTRAL,-37.89814,145.1366,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2013,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
752,21.01.13,21,1,2013,Powercor,CENTRAL,-37.26185411,144.4745097,YES,PEAK,PEAK,HBRA,0,PRF,PRF,PRF,Very High,YES,2013,1,19.8,1,19.8,B. 10 to 20,PRF,19.8,19.8,PRF
753,21.01.13,21,1,2013,Powercor,CENTRAL,-37.30834052,144.4742798,YES,PEAK,PEAK,HBRA,0,PRF,PRF,PRF,Very High,YES,2013,1,19.8,1,19.8,B. 10 to 20,PRF,19.8,19.8,PRF
754,21.01.13,21,1,2013,Powercor,SOUTH WEST,-38.06589988,141.5712434,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,Very High,YES,2013,1,1,1,1,E. 1 to 2.99,HBRA,1,1,HBRA
755,22.01.13,22,1,2013,United,CENTRAL,-38.35212,145.12357,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
756,22.01.13,22,1,2013,Powercor,NORTHERN COUNTRY,-36.54374343,145.2257541,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
757,22.01.13,22,1,2013,Powercor,NORTHERN COUNTRY,-36.2687417,144.7045716,YES,PEAK,PEAK,HBRA,0,HBRA,HBRA,HBRA,High,YES,2013,1,1,0.5,0.5,F. 0.3 to 0.99,HBRA,1,0.5,HBRA
758,23.01.13,23,1,2013,Powercor,SOUTH WEST,-38.56275278,143.5342627,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,High,YES,2013,1,4.6,0.5,2.3,E. 1 to 2.99,REFCL,4.6,2.3,REFCL
759,24.01.13,24,1,2013,CitiPower,CENTRAL,-37.85779,145.01572,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2013,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
760,24.01.13,24,1,2013,Jemena,CENTRAL,-37.76495,145.06734,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,NO,2013,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
761,24.01.13,24,1,2013,United,CENTRAL,-37.92898,145.05405,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,Very High,YES,2013,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
762,24.01.13,24,1,2013,Powercor,NORTHERN COUNTRY,-36.83586444,144.4888013,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
763,24.01.13,24,1,2013,Powercor,NORTHERN COUNTRY,-36.77162337,144.4035576,YES,PEAK,PEAK,HBRA,0,REFCL,REFCL,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
764,25.01.13,25,1,2013,United,CENTRAL,-38.1913,145.12893,YES,PEAK,PEAK,LBRA,1,LBRA,LBRA,LBRA,Very High,NO,2013,1,0.2,1,0.2,G. 0.1 to 0.29,LBRA,0.2,0.2,LBRA
765,25.01.13,25,1,2013,Powercor,SOUTH WEST,-37.36345284,143.1596388,YES,PEAK,PEAK,HBRA,1,REFCL,REFCL,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
766,25.01.13,25,1,2013,Powercor,SOUTH WEST,-37.47962882,141.686399,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
767,25.01.13,25,1,2013,Powercor,SOUTH WEST,-37.47962882,141.686399,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
768,25.01.13,25,1,2013,Powercor,SOUTH WEST,-38.21232111,142.2308099,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
769,25.01.13,25,1,2013,Powercor,SOUTH WEST,-38.07120067,142.4777153,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
770,25.01.13,25,1,2013,Powercor,SOUTH WEST,-37.77173564,142.116238,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
771,25.01.13,25,1,2013,Powercor,SOUTH WEST,-37.77075008,141.8822866,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
772,25.01.13,25,1,2013,Powercor,SOUTH WEST,-37.70743204,141.5469387,YES,PEAK,PEAK,HBRA,1,HBRA,HBRA,REFCL,Very High,YES,2013,1,4.6,1,4.6,D. 3 to 4.99,REFCL,4.6,4.6,REFCL
773,26.01.13,26,1,2013,AusNet,CENTRAL,-38.63316,145.72795,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,REFCL,High,NO,2013,1,4.6,0.5,2.3,E. 1 to 2.99,LBRA,0.2,0.1,REFCL
774,26.01.13,26,1,2013,Powercor,CENTRAL,-37.73704616,144.8034026,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
775,27.01.13,27,1,2013,AusNet,NORTH EAST,-36.56189,146.72616,YES,PEAK,PEAK,LBRA,0,LBRA,REFCL,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
776,27.01.13,27,1,2013,CitiPower,CENTRAL,-37.83388,145.05621,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
777,27.01.13,27,1,2013,Jemena,CENTRAL,-37.82887,144.88164,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
778,27.01.13,27,1,2013,Jemena,CENTRAL,-37.81377,144.89,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
779,27.01.13,27,1,2013,Jemena,CENTRAL,-37.84273,144.88357,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
780,27.01.13,27,1,2013,Jemena,CENTRAL,-37.8627,144.88861,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
781,27.01.13,27,1,2013,Jemena,CENTRAL,-37.85877,144.88686,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
782,27.01.13,27,1,2013,Jemena,CENTRAL,-37.72365,144.97545,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
783,27.01.13,27,1,2013,Jemena,CENTRAL,-37.81556,144.88999,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
784,27.01.13,27,1,2013,Jemena,CENTRAL,-37.7217,144.97665,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
785,27.01.13,27,1,2013,Jemena,CENTRAL,-37.78051,144.85717,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
786,27.01.13,27,1,2013,Jemena,CENTRAL,-37.71392,144.8681,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
787,27.01.13,27,1,2013,Jemena,CENTRAL,-37.80714,144.90342,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
788,27.01.13,27,1,2013,Jemena,CENTRAL,-37.72198,145.00328,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
789,27.01.13,27,1,2013,United,CENTRAL,-38.18622,145.09123,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
790,27.01.13,27,1,2013,United,CENTRAL,-37.93438,145.0367,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
791,27.01.13,27,1,2013,United,CENTRAL,-38.25958,145.18623,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
792,27.01.13,27,1,2013,United,CENTRAL,-38.14012,145.13321,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
793,27.01.13,27,1,2013,United,CENTRAL,-38.00615,145.08927,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
794,27.01.13,27,1,2013,United,CENTRAL,-38.33378,144.96289,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
795,27.01.13,27,1,2013,United,CENTRAL,-37.92154,145.15844,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
796,27.01.13,27,1,2013,United,CENTRAL,-37.96604,145.05409,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
797,27.01.13,27,1,2013,United,CENTRAL,-37.99311,145.07632,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
798,27.01.13,27,1,2013,United,CENTRAL,-38.13902,145.14517,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
799,27.01.13,27,1,2013,United,CENTRAL,-37.96877,145.03351,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
800,27.01.13,27,1,2013,United,CENTRAL,-37.85014,145.11903,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
801,27.01.13,27,1,2013,United,CENTRAL,-37.82252,145.13498,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
802,27.01.13,27,1,2013,United,CENTRAL,-37.95868,145.10119,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
803,27.01.13,27,1,2013,United,CENTRAL,-37.8042,145.12675,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
804,27.01.13,27,1,2013,United,CENTRAL,-37.85976,145.15072,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
805,27.01.13,27,1,2013,United,CENTRAL,-38.00097,145.20353,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
806,27.01.13,27,1,2013,United,CENTRAL,-37.92646,145.10197,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
807,27.01.13,27,1,2013,United,CENTRAL,-37.88788,145.0952,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
808,27.01.13,27,1,2013,United,CENTRAL,-37.91916,145.23554,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
809,27.01.13,27,1,2013,United,CENTRAL,-37.96749,145.17732,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
810,27.01.13,27,1,2013,United,CENTRAL,-37.91689,145.13251,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
811,27.01.13,27,1,2013,United,CENTRAL,-37.89846,145.08838,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
812,27.01.13,27,1,2013,United,CENTRAL,-37.94724,145.11544,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
813,27.01.13,27,1,2013,United,CENTRAL,-37.88917,145.22682,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,NO,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
814,27.01.13,27,1,2013,Powercor,CENTRAL,-37.74577736,144.8152789,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
815,27.01.13,27,1,2013,Powercor,CENTRAL,-37.84966079,144.8585715,YES,PEAK,PEAK,LBRA,0,LBRA,LBRA,LBRA,High,YES,2013,1,0.2,0.5,0.1,G. 0.1 to 0.29,LBRA,0.2,0.1,LBRA
816,27.01.13,27,1,2013,Powercor,CENTRAL,-38.39369076,144.2097138,YES,PEAK,PEAK,HBRA,0,PRF,PRF,PRF,High,YES,2013,1,19.8,0.5,9.9,C. 5 to 10,PRF,19.8,9.9,PRF
817,27.01.13,27,1,2013,Powercor,CENTRAL,-38.30655003,143.9774498,YES,PEAK,PEAK,HBRA,0,PRF,PRF,PRF,High,YES,2013,1,19.8,0.5,9.9,C. 5 to 10,PRF,19.8,9.9,PRF
818,27.01.13,27,1,2013,Powercor,CENTRAL,-38.30655003,143.9774498,YES,PEAK,PEAK,HBRA,0,PRF,PRF,PRF,High,YES,2013,1,19.8,0.5,9.9,C. 5 to 10,PRF,19.8,9.9,PRF
